id,pubId,Equation,reactionEnergy,surfaceComposition,ads_1,ads_2,ads_3,sites_1,sites_2,sites_3,MetalA,RatioA,MetalB,RatioB
362198.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-3.1082784185159653,Rh3Hf,C,H,O,hollow,hollow,hollow,Rh,3,Hf,1
364661.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-10.512508757640036,PbY,N,O,0,hollow,bridge,0,Pb,1,Y,1
398330.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,0.996622104086896,Tl3Hg,H,S,0,hollow,hollow,0,Tl,3,Hg,1
366231.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-5.5344085324304615,MoTa,C,O,0,bridge,hollow,0,Mo,1,Ta,1
387372.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.2393085999775622,Ir3V,H,O,0,hollow,top,0,Ir,3,V,1
369128.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-5.499748712410906,ScY,H,S,0,hollow,hollow,0,Sc,1,Y,1
411353.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-8.385659375235264,Sc3Cd,C,O,0,hollow,hollow,0,Sc,3,Cd,1
380635.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,3.9442903633103015,Zn3Tl,C,H,O,hollow,bridge,hollow,Zn,3,Tl,1
398412.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,14.050204990780344,Tl3Pb,C,H,0,hollow,top,0,Tl,3,Pb,1
380251.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-14.31559911426848,Mo3Au,H,O,S,hollow,hollow,hollow,Mo,3,Au,1
419922.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-6.764632475888334,W3Os,C,H,O,hollow,hollow,hollow,W,3,Os,1
421658.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-5.014765523999813,Tc3Ni,N,O,0,hollow,hollow,0,Tc,3,Ni,1
387315.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-5.272460730558237,Ir3Ta,C,S,0,hollow,hollow,0,Ir,3,Ta,1
390430.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.369731402284856,Pd3Cr,H,O,0,hollow,top,0,Pd,3,Cr,1
382975.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-4.270612136069417,Cr3Mo,C,O,0,hollow,hollow,0,Cr,3,Mo,1
378712.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,6.7503021446842695,PbPd,C,H,0,bridge,bridge,0,Pb,1,Pd,1
391588.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-3.786802030582749,Ag3Nb,C,H,O,hollow,hollow,top,Ag,3,Nb,1
411137.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-4.23247102767283,PdSc,H,N,0,hollow,hollow,0,Pd,1,Sc,1
384490.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-9.65346278412676,V3Ti,C,H,O,hollow,hollow,hollow,V,3,Ti,1
362177.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-1.7243410410319484,Rh3Hf,C,O,0,hollow,hollow,0,Rh,3,Hf,1
424917.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,7.379679276079344,Co3Sn,H,N,0,top,top,0,Co,3,Sn,1
393885.0,MamunHighT2019,CH* + * -> C* + H*,0.7645587967963365,Bi3Rh,C,H,CH,bridge-tilt,top,hollow,Bi,3,Rh,1
388667.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-5.254228015192325,Co3Sc,C,H,O,hollow,hollow,hollow,Co,3,Sc,1
365028.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-1.2593497842975694,IrOs,C,H,N,hollow,hollow,hollow,Ir,1,Os,1
412844.0,MamunHighT2019,SH* + * -> H* + S*,-1.1970046942078625,Os3Fe,H,S,SH,hollow,hollow,top,Os,3,Fe,1
365922.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,5.554288760966642,AuCd,C,H,S,bridge,bridge,hollow,Au,1,Cd,1
393592.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,2.2203837523153425,Zn3Cd,C,H,N,hollow,bridge,hollow,Zn,3,Cd,1
411581.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-9.652292286468992,InSc,H,O,0,bridge,hollow,0,In,1,Sc,1
394693.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-8.40764821444668,Hg3Nb,N,O,0,hollow-tilt,top,0,Hg,3,Nb,1
408048.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-8.123725451982295,Y3Mn,C,H,O,hollow,hollow,hollow,Y,3,Mn,1
416386.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-10.024697898434397,Nb3Mo,C,H,O,hollow,hollow,hollow,Nb,3,Mo,1
391327.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-1.075672126711538,Au3Pt,H,S,0,top,hollow,0,Au,3,Pt,1
396511.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,3.790501009593697,Ga3Cd,C,H,0,hollow,bridge,0,Ga,3,Cd,1
387731.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-3.4592279898125184,Rh3Zr,C,H,0,hollow,hollow,0,Rh,3,Zr,1
423731.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-3.491302183874041,Ir3Zn,H,O,0,hollow,hollow,0,Ir,3,Zn,1
368166.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-2.4033566347187616,GaOs,H,S,0,top,hollow,0,Ga,1,Os,1
374665.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-3.130876248501864,IrMo,C,H,O,hollow,hollow,hollow,Ir,1,Mo,1
378034.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,1.157636352413988,TcZn,C,H,0,bridge,bridge,0,Tc,1,Zn,1
407815.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,0.5468244595266469,ReY,H,O,0,top-tilt,bridge,0,Re,1,Y,1
375878.0,MamunHighT2019,OCHOH(g) + 5* -> C* + 2H* + 2O*,-3.198666335925964,RhTc,C,H,O,hollow,hollow,hollow,Rh,1,Tc,1
361017.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-6.429735580057468,BiNb,O,S,0,top,bridge,0,Bi,1,Nb,1
419617.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-2.5235060510971152,Mo3Pb,C,H,N,hollow,hollow,hollow,Mo,3,Pb,1
420314.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-3.98393408431582,W3Zn,C,H,0,hollow,hollow,0,W,3,Zn,1
386938.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-3.913164757802463,Ru3Nb,C,H,0,hollow,hollow,0,Ru,3,Nb,1
376465.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-17.8667124644835,CuTi,H,O,S,hollow,hollow,hollow,Cu,1,Ti,1
364615.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-7.306647731592648,GaTi,N,O,0,hollow,hollow,0,Ga,1,Ti,1
371689.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-7.903617329200188,HfTa,C,H,O,hollow,hollow,hollow,Hf,1,Ta,1
361487.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-15.576318039360558,BiY,H,O,S,bridge,bridge,hollow,Bi,1,Y,1
382926.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-5.503677900314756,Hf3Nb,H,S,0,hollow,hollow,0,Hf,3,Nb,1
377265.0,MamunHighT2019,CH3* + * -> CH2* + H*,0.0764396344966371,CuRh,H,CH2,CH3,hollow,bridge,top,Cu,1,Rh,1
385240.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,0.2984177232215188,Ir3Ni,C,H,O,hollow,top,hollow,Ir,3,Ni,1
389484.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-8.915655907143673,Mn3Tc,N,O,0,hollow,hollow,0,Mn,3,Tc,1
370086.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-2.8986012359222286,CrTc,C,H,0,4fold,hollow,0,Cr,1,Tc,1
400209.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-1.014256305508752,Sn3Ag,N,O,0,hollow,hollow,0,Sn,3,Ag,1
369152.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,1.2755528025512604,CuRh,C,H,0,hollow,hollow,0,Cu,1,Rh,1
392112.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-1.903772906121958,Cu3Hf,C,O,0,bridge,hollow,0,Cu,3,Hf,1
409089.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-11.0212941513621,La3Fe,O,S,0,hollow,hollow,0,La,3,Fe,1
422446.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-5.727791810111057,Tc3Pb,N,O,0,hollow,hollow,0,Tc,3,Pb,1
386666.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-4.525003336606801,Os3W,C,H,S,hollow,hollow,hollow,Os,3,W,1
383838.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-9.749628222898878,Ti3Sc,C,H,O,hollow,hollow,hollow,Ti,3,Sc,1
412316.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-17.637158181858467,Zr3Ni,H,O,S,hollow,hollow,hollow,Zr,3,Ni,1
376567.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-2.021279281036413,CuSn,N,O,0,hollow,hollow,0,Cu,1,Sn,1
409033.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-10.570577578605707,La3Rh,N,O,0,hollow,hollow,0,La,3,Rh,1
375353.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-10.292000355957724,MoZr,O,S,0,hollow,bridge,0,Mo,1,Zr,1
393129.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-9.644875959651472,Zn3Cr,H,O,S,hollow,top,hollow,Zn,3,Cr,1
416949.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-10.729433419371617,Nb3Ag,C,H,O,hollow,hollow,hollow,Nb,3,Ag,1
386415.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-9.291340898640785,Os3La,N,O,0,hollow,hollow,0,Os,3,La,1
384674.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-10.143694096096851,Cr3Sc,N,O,0,hollow,hollow,0,Cr,3,Sc,1
371107.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,2.1728390695003554,AlIr,C,H,0,hollow,top-tilt,0,Al,1,Ir,1
387632.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-4.774593360273968,Rh3Y,H,N,0,hollow,hollow,0,Rh,3,Y,1
399437.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,0.9329376698898386,Pb3In,H,S,0,bridge,hollow,0,Pb,3,In,1
383244.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-0.199830607028332,Co3Au,H,N,0,hollow,hollow,0,Co,3,Au,1
370511.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,3.4169704796596534,CoSn,C,H,0,bridge,bridge,0,Co,1,Sn,1
364963.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-7.744608015910899,GaZr,N,O,0,hollow,hollow,0,Ga,1,Zr,1
408314.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-7.701022862337027,Y3Cu,C,H,S,hollow,hollow,hollow,Y,3,Cu,1
418126.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-9.73409011445824,V3Tl,O,S,0,hollow,hollow,0,V,3,Tl,1
377010.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,-3.103629761586035,MoZn,C,H,O,hollow,bridge,hollow,Mo,1,Zn,1
399976.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,2.7927976610994847,Sn3Ir,C,H,O,top,top,hollow,Sn,3,Ir,1
382780.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-11.279736583071326,La3Zr,H,O,0,hollow,hollow,0,La,3,Zr,1
365407.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-4.36911557671192,OsRu,N,O,0,hollow,hollow,0,Os,1,Ru,1
364642.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,-1.6061115236682326,NiPd,O,S,0,hollow,bridge,0,Ni,1,Pd,1
394664.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-5.076321075741589,Hg3Ta,N,O,0,hollow,top,0,Hg,3,Ta,1
411877.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-5.413292431401601,Zr3Nb,H,S,0,hollow,hollow,0,Zr,3,Nb,1
396889.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,6.776805080378267,In3Zr,C,H,0,hollow,top,0,In,3,Zr,1
383188.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,3.959074580145512,Co3Fe,C,H,O,hollow,hollow,hollow,Co,3,Fe,1
392485.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,2.281076158637461,Cu3Fe,C,H,O,hollow,hollow,hollow,Cu,3,Fe,1
398426.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-0.9584714718148462,Pb3Sn,N,O,0,hollow,hollow,0,Pb,3,Sn,1
394560.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,0.150661541191539,Hg3Sc,N,O,0,top,top,0,Hg,3,Sc,1
386556.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-5.611416612613539,Os3Nb,N,O,0,hollow,hollow,0,Os,3,Nb,1
417907.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,-5.169603332004613,V3Cd,C,H,0,hollow,hollow,0,V,3,Cd,1
381556.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-2.781919502312917,Rh3Os,H,S,0,top,hollow,0,Rh,3,Os,1
395920.0,MamunHighT2019,CO(g) + 2* -> C* + O*,1.5095687991255318,Ga3Zr,C,O,0,hollow,hollow,0,Ga,3,Zr,1
367947.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-5.371589489295275,CoTi,C,H,O,bridge,hollow,hollow,Co,1,Ti,1
365495.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-8.644245482390374,HfNb,C,H,O,hollow,hollow,hollow,Hf,1,Nb,1
398573.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-0.8434135775729601,Pb3Hf,C,O,0,hollow,top,0,Pb,3,Hf,1
399545.0,MamunHighT2019,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,6.721543521657168,Sn3La,C,H,O,hollow,bridge,bridge,Sn,3,La,1
396825.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-3.916003721813468,In3Sc,N,O,0,hollow,hollow,0,In,3,Sc,1
419212.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-5.955607148592662,Mo3Pd,C,H,O,hollow,hollow,hollow,Mo,3,Pd,1
365194.0,MamunHighT2019,NO(g) + 2* -> N* + O*,0.651893599293544,AgCd,N,O,0,hollow,hollow,0,Ag,1,Cd,1
370410.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-17.21430538595996,LaZn,H,O,S,hollow,bridge,hollow,La,1,Zn,1
421793.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,-2.329694329623294,Tc3Ag,C,H,0,hollow,hollow,0,Tc,3,Ag,1
424548.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-4.4529162984702,Ni3Zn,H,O,0,hollow,hollow,0,Ni,3,Zn,1
397165.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-1.2216024245768722,In3W,C,O,0,hollow,top,0,In,3,W,1
367425.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-4.431482979731641,NbZn,C,H,O,hollow,hollow,hollow,Nb,1,Zn,1
374320.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-0.3823970875611167,CuPb,C,S,0,hollow,bridge,0,Cu,1,Pb,1
361105.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,3.093536651176123,BiSc,C,H,0,hollow,bridge,0,Bi,1,Sc,1
388849.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-2.0723445720132645,Co3V,C,H,0,hollow,hollow,0,Co,3,V,1
394373.0,MamunHighT2019,CH4(g) + 5* -> C* + 4H*,7.184481815454205,Cd3Pd,C,H,0,hollow,bridge,0,Cd,3,Pd,1
373836.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-3.224077006578341,NbPd,H,O,0,hollow,hollow,0,Nb,1,Pd,1
374835.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-1.281351276572991,NiOs,C,O,0,hollow,hollow,0,Ni,1,Os,1
369175.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-0.6859641568709094,CdPt,C,S,0,bridge,hollow,0,Cd,1,Pt,1
378444.0,MamunHighT2019,N2O(g) + 3* -> 2N* + O*,-7.934416262004788,TlZr,N,O,0,hollow-tilt,bridge,0,Tl,1,Zr,1
412273.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,-23.476464556270003,Zr3Rh,H,O,S,hollow,hollow,hollow,Zr,3,Rh,1
409475.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-17.56404513965572,La3Sn,H,O,S,hollow,hollow,hollow,La,3,Sn,1
412262.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-4.385549483819943,Zr3Rh,C,H,0,hollow,hollow,0,Zr,3,Rh,1
399349.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,8.939333348612877,Pb3Al,C,H,O,hollow,bridge-tilt,hollow,Pb,3,Al,1
391087.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-1.6839548572217495,Au3W,H,N,0,top,top,0,Au,3,W,1
375620.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,1.805296540669588,RhZn,C,O,0,bridge,hollow,0,Rh,1,Zn,1
384133.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-7.305696421786081,Ta3Zr,H,N,0,hollow,hollow,0,Ta,3,Zr,1
387277.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,-1.2420217108283396,Ir3Ti,C,O,0,hollow,hollow,0,Ir,3,Ti,1
375644.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-1.707962237036213,RhZn,C,H,S,bridge,bridge,hollow,Rh,1,Zn,1
416459.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-8.767482574909081,Nb3Re,N,O,0,hollow,hollow,0,Nb,3,Re,1
381750.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-6.027889700102946,Cr3Os,C,H,O,hollow,hollow,hollow,Cr,3,Os,1
398530.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-4.539133119659937,Pb3Sc,H,O,0,top,hollow-tilt,0,Pb,3,Sc,1
379794.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,0.34357855179735,Pt3Hg,C,H,N,hollow,hollow,hollow,Pt,3,Hg,1
424932.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,1.2074680156010231,Fe3Cu,C,H,0,hollow,hollow,0,Fe,3,Cu,1
372946.0,MamunHighT2019,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,-9.138648163598532,HfZr,C,H,O,hollow,hollow,hollow,Hf,1,Zr,1
424659.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-2.5230646827166083,Ni3Pb,H,S,0,hollow,hollow,0,Ni,3,Pb,1
372490.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,12.393962342429743,AgSn,C,H,0,hollow,bridge,0,Ag,1,Sn,1
419967.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-9.307983109066528,W3Ru,H,O,0,hollow,hollow,0,W,3,Ru,1
366910.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,2.553862526408352,CoHg,C,H,0,bridge,bridge,0,Co,1,Hg,1
385538.0,MamunHighT2019,CH2* + * -> CH* + H*,-0.5564696706969698,Ru3Os,H,CH,CH2,hollow,hollow,hollow,Ru,3,Os,1
379621.0,MamunHighT2019,CH* + * -> C* + H*,1.151377597998362,AlFe,C,H,CH,4fold,hollow,bridge,Al,1,Fe,1
392542.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,3.5310229131679307,Cu3Pt,C,H,S,hollow,hollow,hollow,Cu,3,Pt,1
414700.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-5.272213787216231,Ti3Pd,H,N,0,hollow,hollow,0,Ti,3,Pd,1
389695.0,MamunHighT2019,CS2(g) + 3* -> C* + 2S*,-3.082051814560259,Pt3Ti,C,S,0,hollow,hollow,0,Pt,3,Ti,1
377828.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,-2.487772878457349,CrIr,C,H,O,hollow,hollow,hollow,Cr,1,Ir,1
424650.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-2.5903180261137777,Ni3Tl,H,S,0,hollow,hollow,0,Ni,3,Tl,1
376576.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,3.083137140379052,CuSn,H,N,0,bridge,hollow,0,Cu,1,Sn,1
392089.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-6.623469748441721,Cu3Sc,N,O,0,hollow,hollow,0,Cu,3,Sc,1
411776.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-5.011527505216861,Zr3Ti,H,N,0,hollow,hollow,0,Zr,3,Ti,1
398030.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-0.2589776792220277,Tl3Ta,C,H,0,hollow,top,0,Tl,3,Ta,1
409191.0,MamunHighT2019,NO(g) + 2* -> N* + O*,-8.512228365405463,La3Zn,N,O,0,hollow,hollow,0,La,3,Zn,1
427019.0,MamunHighT2019,SO2(g) + 3* -> 2O* + S*,2.1014705488430536,Hg3In,O,S,0,hollow,hollow,0,Hg,3,In,1
370108.0,MamunHighT2019,NO2(g) + 3* -> N* + 2O*,-10.245277185136956,OsZr,N,O,0,4fold,hollow,0,Os,1,Zr,1
427023.0,MamunHighT2019,H2SO4(g) + 7* -> 2H* + 4O* + S*,5.977173938945271,Hg3In,H,O,S,top,hollow,hollow,Hg,3,In,1
364234.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,5.140428103164027,InNi,C,H,0,bridge,bridge,0,In,1,Ni,1
392129.0,MamunHighT2019,CH3CH3(g) + 8* -> 2C* + 6H*,3.1725585102025207,Cu3Hf,C,H,0,bridge,hollow,0,Cu,3,Hf,1
371905.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-5.796940154278957,CrW,H,N,0,hollow,hollow,0,Cr,1,W,1
383945.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-18.63569229456152,TaTi,H,O,S,hollow,hollow,hollow,Ta,1,Ti,1
365462.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-2.989899510480712,IrRh,H,N,0,hollow,hollow,0,Ir,1,Rh,1
386463.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,-6.841652392802985,Os3Sc,C,H,S,hollow,bridge,hollow,Os,3,Sc,1
398043.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-2.4491612852576736,Tl3Ta,C,H,S,hollow,top,top,Tl,3,Ta,1
384116.0,MamunHighT2019,C2H2(g) + 4* -> 2C* + 2H*,-5.382638807822389,Ta3Zr,C,H,0,hollow,hollow,0,Ta,3,Zr,1
383816.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-5.61603275169216,Ti3La,C,H,N,hollow,hollow,hollow,Ti,3,La,1
423611.0,MamunHighT2019,NH3(g) + 4* -> 3H* + N*,-0.528498817316347,Ir3Pt,H,N,0,top,hollow,0,Ir,3,Pt,1
377690.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,8.222688628635638,AuCu,C,H,O,bridge,hollow,hollow,Au,1,Cu,1
395938.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-0.7390761521072591,Ga3Zr,H,S,0,bridge,hollow,0,Ga,3,Zr,1
392310.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-2.8049041419359355,Cu3Mo,C,H,S,hollow,hollow,hollow,Cu,3,Mo,1
364881.0,MamunHighT2019,H2SO3(g) + 6* -> 2H* + 3O* + S*,-15.493847681644183,NiZr,H,O,S,bridge,bridge,hollow,Ni,1,Zr,1
362119.0,MamunHighT2019,CO2(g) + 3* -> C* + 2O*,0.0409929973629914,Rh3Mn,C,O,0,hollow,hollow,0,Rh,3,Mn,1
373926.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-2.2190682177766803,LaPb,C,O,0,hollow,bridge,0,La,1,Pb,1
374859.0,MamunHighT2019,NH2(g) + 3* -> 2H* + N*,-4.433101241177894,OsRe,H,N,0,hollow,hollow,0,Os,1,Re,1
374457.0,MamunHighT2019,H2O2(g) + 4* -> 2H* + 2O*,-9.30163795867088,TcTi,H,O,0,hollow,hollow,0,Tc,1,Ti,1
389290.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-2.8037652097249293,Fe3Hf,C,H,0,hollow,hollow,0,Fe,3,Hf,1
398735.0,MamunHighT2019,CH3OH(g) + 6* -> C* + 4H* + O*,-0.5247707213197828,Pb3Cr,C,H,O,bridge,top,top,Pb,3,Cr,1
395730.0,MamunHighT2019,NCH(g) + 3* -> C* + H* + N*,-0.7063619462009001,Al3Ag,C,H,N,hollow,bridge,hollow,Al,3,Ag,1
414655.0,MamunHighT2019,CO(g) + 2* -> C* + O*,-4.500637446975475,Ti3Mn,C,O,0,hollow,hollow,0,Ti,3,Mn,1
391361.0,MamunHighT2019,CH3CHO(g) + 7* -> 2C* + 4H* + O*,8.887682876646409,Au3Pd,C,H,O,hollow,hollow,hollow,Au,3,Pd,1
420243.0,MamunHighT2019,CH3SH(g) + 6* -> C* + 4H* + S*,-7.209009340945727,W3Ag,C,H,S,hollow,hollow,hollow,W,3,Ag,1
382287.0,MamunHighT2019,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,0.4560485082907917,Pd,C,H,S,hollow,hollow,hollow,Pd,1,0,0
376693.0,MamunHighT2019,H2O(g) + 3* -> 2H* + O*,-1.563775100281532,CrSn,H,O,0,bridge,hollow,0,Cr,1,Sn,1
382245.0,MamunHighT2019,H2S(g) + 3* -> 2H* + S*,-3.7376765028146792,Tc,H,S,0,hollow,hollow,0,Tc,1,0,0
376361.0,MamunHighT2019,CH2CH2(g) + 6* -> 2C* + 4H*,-4.272642513699225,NbY,C,H,0,hollow,hollow,0,Nb,1,Y,1
